Run_Date,Avg_Total_Veh_Tunnel,Avg_Total_Veh_M30,Avg_Speed_Tunnel,Avg_Speed_Surface
2020-11-17T09:00:00Z,703,5182.25,64.68,77.885
2020-11-17T10:00:00Z,703,4899.666666666667,64.68,78.465
2020-11-17T11:00:00Z,703,4978,64.68,78.49416666666667
2020-11-17T12:00:00Z,703,5356.333333333333,64.68,78.445
2020-11-17T13:00:00Z,703,7254.75,64.68,74.35083333333333
2020-11-17T14:00:00Z,703,7296.583333333333,64.68,72.38666666666667
2020-11-17T15:00:00Z,703,5617.083333333333,64.68,78.4325
2020-11-17T16:00:00Z,703,5872.916666666667,64.68,76.325
2020-11-17T17:00:00Z,703,6660.083333333333,64.68,71.79166666666667
2020-11-17T18:00:00Z,703,6229.583333333333,64.68,72.17999999999999
2020-11-17T19:00:00Z,816,5209.416666666667,64.04166666666667,76.58916666666667
2020-11-17T20:00:00Z,847,4236.083333333333,63.96833333333333,79.345
2020-11-17T21:00:00Z,570.5,2817.6666666666665,66.31416666666667,81.84083333333334
2020-11-17T22:00:00Z,543,1976.75,66.92,84.22
2020-11-17T23:00:00Z,222.41666666666666,953.9166666666666,67.28583333333333,85.20583333333333
2020-11-18T00:00:00Z,93.16666666666667,393.8333333333333,68.64333333333333,84.1275
2020-11-18T01:00:00Z,93,338.4166666666667,68.84,86.72666666666666
2020-11-18T02:00:00Z,93,319.8333333333333,68.84,85.94916666666666
2020-11-18T03:00:00Z,93,372.25,68.84,88.82416666666667
2020-11-18T04:00:00Z,93,579.4166666666666,68.84,86.2475
2020-11-18T05:00:00Z,93,1934.75,68.84,85.71416666666667
2020-11-18T06:00:00Z,93,4940.583333333333,68.84,77.1
2020-11-18T07:00:00Z,93,7030.583333333333,68.84,68.53833333333333
2020-11-18T08:00:00Z,61.5,6730.166666666667,68.84,68.88833333333334
2020-11-18T09:00:00Z,1056.3333333333333,5699.75,63.81166666666667,77.4975
2020-11-18T10:00:00Z,1111.9166666666667,5724.083333333333,63.32333333333333,77.0375
2020-11-18T11:00:00Z,1152.5833333333333,5972.166666666667,62.99583333333333,76.58166666666666
2020-11-18T12:00:00Z,1317.1666666666667,6419.416666666667,63.44166666666666,77.18166666666667
2020-11-18T13:00:00Z,1864.75,8820,62.7425,73.91166666666666
